།	punc -
སྡེ་སྣོད་	n.count -
སྡེགས་མཛུབ་	n.count -
སྡེབ་སྦྱོར་	n.count -
སྡེབས་	v.past -
སྡེབས་པ	dunno -
སྡོང་པོ	n.count -
སྡོང་པོ་	n.count -
སྡོད	v.fut.v.pres -	v.imp -	v.pres -
སྡོད་	v.fut.v.pres -	v.imp -
སྡོད་པ་	n.v.fut.n.v.pres -
སྣ	n.count -
སྣ་	n.count -
སྣ་ཚོགས་	d.plural -
སྣ་ལན་	n.count -
སྣ་ལེན་	n.count -
སྣང་	v.fut.v.pres -	v.invar -
སྣང་གསལ་དྲི་ཆབ་ཞལ་ཟས་	n.count -
སྣང་གྲུབ་	n.count -
སྣང་ངོ	n.count -
སྣང་བ	n.v.fut.n.v.pres -	n.v.invar -
སྣང་བ་	n.v.invar -
སྣང་སྲིད་	n.count -
སྣང་སྲོད་སེམས་	dunno -
སྣད་	v.fut.v.pres -
སྣད་པ	n.v.invar -
སྣམ་དཀར་	n.mass -
སྣལ་གོས་ཕལ་	n.count -
སྣོད་	n.count -
སྣོད་ཆེན་	n.count -
སྣོད་ལྡན་	adj -
སྤང་	v.fut -
སྤང་བྱ	n.v.fut -
སྤང་བླང་	n.count -
སྤངས	v.past -
སྤངས་	v.past -
སྤར་	n.count -
སྤུ	n.mass -
སྤུ་	n.mass -
སྤུ་ཤད་	n.count -
སྤུངས་པ	n.v.invar -
སྤུན	n.count -
སྤུན་	n.count -
སྤུར་	n.count -
སྤེལ་	v.fut.v.pres -	v.invar -
སྤེལ་བ	n.v.fut.n.v.pres -
སྤེལ་བ་	n.v.fut.n.v.pres -
སྤོང་	v.pres -
སྤོང་བ་	n.v.pres -
སྤོངས	v.imp -
སྤོབས་པ	n.v.fut.n.v.pres -
སྤོབས་པ་	n.v.invar -
སྤོས་	n.count -
སྤྱད་	v.fut.v.past -	v.past -
སྤྱད་པ	n.v.fut.n.v.past -
སྤྱད་ཚུལ་	n.v.fut.n.v.past -
སྤྱད་ལུགས་	n.v.invar -
སྤྱན་	n.count -
སྤྱན་ཅན་	adj -
སྤྱན་ཆབ་	n.count -
སྤྱན་མིག་	n.count -
སྤྱན་རས་གཟིགས་	n.prop -
སྤྱན་ལམ་	n.count -
སྤྱན་སྔ	n.count -
སྤྱན་ཧུར་	n.count -
སྤྱར་	v.past -
སྤྱི	d.plural -
སྤྱི་གཙུག་	n.count -
སྤྱི་གཙུག་རྒྱན་	n.count -
སྤྱི་ཐེར་བ	n.prop -
སྤྱི་ཐེར་བ་	n.prop -
སྤྱི་བོ	n.count -
སྤྱི་བོ་	n.count -
སྤྱིལ་པོ་	n.count -
སྤྱོད་	v.pres -
སྤྱོད་པ	n.v.pres -
སྤྱོད་པ་	n.v.pres -
སྤྱོད་ལམ་	n.count -
སྤྱོན་	n.count -
སྤྲད	v.fut.v.past -
སྤྲད་	v.invar -
སྤྲད་པ	n.v.fut.n.v.past -
སྤྲད་པ་	n.v.invar -
སྤྲིན་	n.count -
སྤྲིན་ཕུང་	n.count -
སྤྲིན་བྲལ་ནམ་མཁའ་	n.count -
སྤྲིན་མེད་མཁའ་	n.count -
སྤྲུགས་	v.past -
སྤྲུལ་	v.past.v.pres -
སྤྲུལ་པ	n.v.past.n.v.pres -
སྤྲུལ་པ་	n.v.past.n.v.pres -
སྤྲུལ་སྐུ	n.count -
སྤྲུལ་སྐུ་	n.count -
སྤྲེའུ	n.count -
སྤྲེའུ་	n.count -
སྤྲོ་	v.invar -
སྤྲོ་བ	n.v.invar -
སྤྲོ་བ་	n.v.invar -
སྤྲོད་	v.imp -	v.pres -
སྤྲོད་པ	n.v.pres -
སྤྲོད་པ་	n.v.pres -
སྤྲོས་	n.count -
སྤྲོས་པ་	n.v.past.n.v.pres -
སྤྲོས་བྲལ་	adj -
སྤྲོས་བྲལ་ཆོས་	n.count -
སྤྲོས་བྲལ་ནམ་མཁ	n.count -
སྦར་	dunno -
སྦར་བ་	n.v.fut.n.v.pres -
སྦས	v.past -
སྦས་པ	n.v.past -
སྦས་པ་	n.v.past -
སྦུན་པ་	n.count -
སྦྱངས་	v.past -
སྦྱངས་པ	n.v.past -
སྦྱངས་པ་	n.v.past -
སྦྱད་	v.fut.v.past -
སྦྱར་	v.fut.v.past -	v.past -
སྦྱར་བ	n.v.fut -
སྦྱིན་པ་	n.v.pres -
སྦྱིན་སྲེག་	n.count -
སྦྱིར་	dunno -
སྦྱོང་	v.pres -
སྦྱོངས་	v.imp -
སྦྱོར་བ	n.v.pres -
སྦྱོར་བ་	n.v.pres -
སྦྲམ་ཆེན་	adj -
སྦྲུལ་	n.count -
སྦྲུལ་པ	n.v.past.n.v.pres -
སྦྲུལ་པ་	n.v.past.n.v.pres -
སྦྲུལ་མདུད་	n.count -
སྦྲོད་	v.pres -
སྦྲོས་	n.count -
སྨ་ར་	n.count -
སྨག་	n.count -
སྨག་རུམ་	n.count -
སྨད་ར	n.prop -
སྨན་	n.count -	n.mass -
སྨན་དཔྱད་	n.count -
སྨན་པ་	n.count -
སྨན་སྦྱོར་	n.count -
སྨིག་རྒྱུ་	n.count -
སྨིན་	v.invar -	v.past.v.pres -
སྨིན་གྲོལ་	n.count -
སྨིན་མ་	n.count -
སྨིན་ལམ་	n.count -
སྨོན་	v.invar -
སྨོན་ལམ་	n.count -
སྨོས་	v.invar -
སྨྱོ་བ་	n.v.fut.n.v.pres -
སྨྱོན་པ་	n.v.past.n.v.pres -
སྨྲ	v.fut.v.pres -
སྨྲ་	v.fut.v.pres -
སྨྲ་བ	n.v.fut.n.v.pres -
སྨྲ་བ་	n.v.fut.n.v.pres -
སྨྲ་བསམ་	n.count -
སྨྲ་རྒྱུ་	n.v.fut.n.v.pres -
སྨྲས	v.past -
སྨྲེ་སྔགས་	n.count -
སྲ་མཁྲེགས་	adj -
སྲང་	n.count -
སྲན་མ་	n.count -
སྲབ་མདའ་	n.count -
སྲས	n.count -
སྲས་	n.count -
སྲས་པོ་	n.count -
སྲས་མཁར་	n.count -
སྲས་ལྕམ་སྲིང་	n.count -
སྲས་ས་དམར་	n.prop -
སྲིང་མོ་	n.count -
སྲིད	v.aux -
སྲིད་	n.count -	v.aux -
སྲིད་པ	n.v.invar -
སྲིད་པ་	n.v.invar -
སྲིད་པ་བར་དོ	n.count -
སྲིད་པ་བར་དོ་	n.count -
སྲིའུ་	n.count -
སྲུང་	v.fut.v.pres -
སྲུང་མ་	n.count -
སྲུང་འཁོར་	n.count -
སྲུངས་	v.imp -
སྲེག་པ	n.count -
སྲེག་པ་	n.v.pres -
སྲེད་པ་	n.v.invar -
སྲེད་པོ་	adj -
སྲེས་པ	n.v.pres -
སྲོག་	n.count -
སྲོག་རྩོལ་	n.count -
སྲོད་	adv.temp -
སྲོལ་	n.count -
སྲོས	v.invar -
སླ	adv.temp -	n.rel -
སླ་བ	n.v.pres -
སླད་	n.rel -
སླེབ་	v.fut.v.pres -
སླེབ་པ	n.v.fut.n.v.pres -
སླེབ་པ་	n.v.fut.n.v.pres -
སླེབས	v.past -
སླེབས་	v.past -
སླེབས་པ	n.v.past -
སླེབས་པ་	n.v.past -
སློང་	v.imp -	v.pres -
སློང་བ་	n.v.pres -
སློབ་	v.imp -	v.pres -
སློབ་གཉེར་	n.count -
སློབ་དཔོན་	n.count -
སློབ་པ	n.v.pres -
སློབ་པ་	n.v.pres -
སློབ་བརྒྱུད་	n.count -
སློབ་མ	n.count -
སློབ་མ་	n.count -
སློབ་འབངས་	n.count -
ཧ་	n.count -
ཧ་ཏི་	n.prop -
ཧ་དུ་དཀར་པོ	n.prop -
ཧ་དུ་དཀར་པོ་	n.prop -
ཧར་	v.invar -
ཧར་འདོན་	n.count -
ཧལ་	v.past.v.pres -
ཧིག་	n.count -
ཧེ་རུ་ཀ་དཔལ་	n.prop -
ཧཾ་ཡིག་	n.count -
ཧྲིག་གེ་	adj -
ཧྲུལ་པོ་	adj -
ཨ་ཀ་ར་སིང་དྷི་	n.prop -
ཨ་ཀ་ར་སིདྡྷི་	n.prop -
ཨ་ཀ་རུ་	n.prop -
ཨ་ཀྱ་	interj -
ཨ་ཀྱང་	interj -
ཨ་ཁུ་	n.count -
ཨ་ཅང་	adv.intense -
ཨ་པ་	interj -
ཨ་ཕོ	n.count -
ཨ་ཕོ་	n.count -
ཨ་བོ་	n.count -
ཨ་མ	n.count -
ཨ་མ་	n.count -
ཨ་མྲ	n.count -
ཨ་ཙ་ར	n.count -
ཨ་ཙ་ར་	n.count -
ཨ་ཝ་དྷཱུ་ཏི་	n.prop -
ཨ་ཤད་ཙཎྚལི	n.count -
ཨང་	cv.odd -
ཨར་ཇག་	n.count -
ཨཥྚ་སྔགས་	n.count -
ཨཥྚཱི་སྔགས་	n.count -
ཨིནྡྲ་བོ་དྷི་	n.prop -
ཨུ་རྒྱན་	n.prop -
ཨུ་རྒྱན་ཡུལ་	n.prop -
ཨུ་ཤུ་རི་	n.prop -
ཨུད་པ་ལ	n.count -
ཨེ་	neg -
ཨེ་མ་	interj -
ཨེ་ཤེས་སྙིང་པོ་	n.prop -
ཨོཾ་ཡིག་	n.count -
